Import Date,PO Number,Item Name,Brand Name,Size,Order Qty
3/23/2022,Sample VDM20220322-62-36; 37,Outsole NB PL #4040V6,NB,M's 6-6T/W's 7T-8,3
3/23/2022,Sample VDM20220322-62-36; 37,Outsole NB PL #4040V6,NB,M's:4-4T/W's:5T-6,6
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 5-5T/W's 6T-7,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 10-10T/W's 11T-12,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 7-7T/W's 8T-9,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 6-6T/W's 7T-8,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's:3T/W's:5,2
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 8-8T/W's 9T-10,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's:11-11T/W's:12T-13,4
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's 9-9T/W's 10T-11,6
3/23/2022,Sample VDM20220323-63-28,Outsole NB PL #4040V6,NB,M's:4-4T/W's:5T-6,6
3/23/2022,Sample VDM20220322-62-36; 37,Outsole NB#MB3000V4,NB,4.5-5,3
3/23/2022,Sample VDM20220322-62-36; 37,Outsole NB#MB3000V4,NB,3.5-4,6
3/23/2022,Sample VDM20220322-62-36; 37,Outsole NB#MB3000V4,NB,6-6.5,3
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,3.5-4,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,9-9.5,6
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,6-6.5,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,7-7.5,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,10-10.5,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,11-11.5,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,4.5-5,6
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,8-8.5,4
3/23/2022,Sample VDM20220323-63-29,Outsole NB#MB3000V4,NB,5.5,2
3/23/2022,YIIY000112FC/C-YY2DA     -220305-039,Outsole Plate Sprint Star #AD-39902,Adidas,8-8.5,7
3/23/2022,YIIY000112FC/C-YY2DA     -220305-039,Outsole Plate Sprint Star #AD-39902,Adidas,8-8.5,43
3/23/2022,Sample ENR2202120013 ( TOP URGNET) ( RV),Outsole Tekela 4 FG #PFG004,NB,9.5-10,10
3/23/2022,Sample NSDO2200070/CS1 SS23,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,8.5,20
3/23/2022,Sample NSDO2200070/CS1 SS23,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,6.5,7
3/23/2022,Sample NSDO2200070/CS1 SS23,Outsole  Adipower 3 Boost Spine #AD-41629,Adidas,10.5,7
3/23/2022,Sample MWO22030186,Puma Twist Lock 015500,Puma,complete set,259
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,12.5-13,5
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,7.5-8,31
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,10.5-11,48
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,9.5-10,13
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,8.5-9,52
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,13.5-14,4
3/22/2022,Sample ENR2203220001/0005/0008,Insole Board JV8-0665 LH-2,NB,6.5-7,4
3/22/2022,Sample ENR2203210013,Insole Board JV8-0665 LH-2,NB,9.5-10,6
3/22/2022,YIIJ056093FV/C-TG2S4     -220125-012,Midsole Blades Adizero SUB 2 #AD-53755,,8-9,8
3/22/2022,YIIJ056093FV/C-TG2S4     -220125-012,Midsole Blades Adizero SUB 2 #AD-53755,,3.5-4.5,5
3/22/2022,YIIJ056093FV/C-TG2S4     -220125-012,Midsole Blades Adizero SUB 2 #AD-53755,,6.5-7.5,2
3/22/2022,Sample ENR2203220015,NB CR M/W574,NB,M:9-11.5/W:10.5-13,11
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,12.5-13,2
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,9.5-10,8
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,10.5-11,32
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,8.5-9,16
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,7.5-8,13
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,6.5-7,4
3/22/2022,Sample ENR2203220009,Outsole Furon 6 FG #PFG002,NB,13.5-14,2
3/22/2022,Sample VDM20220216-31-120==> 126 ( CLAIM) ( TOP UR,Outsole NB Composite COMPV1,NB,9.5-10,14
3/22/2022,Sample ENR2203220005/ENR2203220002,Outsole Tekela 4 FG #PFG004,NB,7.5-8,14
3/22/2022,Sample ENR2203220005/ENR2203220002,Outsole Tekela 4 FG #PFG004,NB,10.5-11,8
3/22/2022,Sample ENR2203220005/ENR2203220002,Outsole Tekela 4 FG #PFG004,NB,8.5-9,28
3/22/2022,Sample ENR2203210013,Outsole Tekela 4 FG #PFG004,NB,9.5-10,6
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,9.5-10,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,5.5-6,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,4.5-5,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,10.5-11,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,8.5-9,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,7.5-8,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,11.5-12,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,12.5-13,10
3/22/2022,DEV REQUEST,Outsole Tekela 4 FG #PFG004,NB,6.5-7,10
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,12.5-13,3
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,13.5-14,2
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,9.5-10,2
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,10.5-11,8
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,7.5-8,4
3/22/2022,Sample ENR2203220003/ENR2203220010,Outsole Tekela V2 SG #PSG001,NB,8.5-9,8
3/22/2022,YIIL058052FV/C-TG2S4     -220307-006,Plate Velosamba #AD-45015,,8.5-9,124
3/22/2022,YIIL058051FV/C-TG2S4     -220307-005,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,50
3/22/2022,Sample ENR2203210007,TPU BB2WXYV3,NB,9.5-10.5,5
3/21/2022,Sample FRVN220321-1=>4/SMS/MCS SS23,Eyestay Zenchill XXII #59701-ET,,5-6,55
3/21/2022,Sample FRVN220321-1=>4/SMS/MCS SS23,Eyestay Zenchill XXII #59701-ET,,5-6,55
3/21/2022,Sample FRVN220321-1=>4/SMS/MCS SS23,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,55
3/21/2022,Sample FRVN220321-1=>4/SMS/MCS SS23,Heelcap Zenchill XXII #59701-HT,Adidas,5-6,55
3/21/2022,Sample AOS-FRVN-220321-01/sms SSA22006 SS23,Insole Board #A-26006,Adidas,7.5,12
3/21/2022,Sample ENR2203210008,Insole Board JV8-0425-1,NB,9.5,3
3/21/2022,Sample ENR2203210008,Insole Board JV8-0665 LH-2,NB,9.5-10,5
3/21/2022,B3ZX22030236(C-YY2DB-220308-812)/DS220307-017M,Insole Board X20 FG #11046,Adidas,8.5,7
3/21/2022,C-YY2DB-220311-837/DS220310-015D+016D+IS220311-002,Insole Board X20 FG #11046,Adidas,8.5,16
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,4,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,10,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,9.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,5.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,13,6
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,10.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,6.5,6
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,7,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,8.5,6
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,6,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,8,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,11.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,3.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,7.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,11,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,9,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,12.5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,12,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,5,3
3/21/2022,B3ZX22030416(C-YY2DB-220311-837)/FS220311-008L+009,Insole Board X20 FG #11046,Adidas,4.5,3
3/21/2022,Sample ENR2203210010/ENR2203210011,Outsole Furon 3 FG #NSM-FFG02,NB,9.5-10,3
3/21/2022,Sample ENR2203210009,Outsole Furon 3(Take Down) FG J´s #NSJ-FFG02TD,NB,12K-12.5K,3
3/21/2022,Sample ENR2203210012,Outsole Furon 6 FG #PFG002,NB,9.5-10,3
3/21/2022,Sample AOS-FRVN-220321-02/CFM SS23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,13
3/21/2022,Sample AOS-FRVN-220321-02/CFM SS23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,13
3/21/2022,Sample AOS-FRVN-220321-01/sms SSA22006 SS23,Outsole #29184 AS1613,Adidas,7.5,12
3/21/2022,Sample ENR2203210007,Shank BB2WXYV3,NB,9.5-12,9
3/21/2022,SAMPLE: PT21120007PH,Shank Deviate 2 #JO1162,Puma,6-7,27
3/21/2022,SAMPLE: PT21120007PH,Shank Deviate 2 #JO1162,Puma,4.5-5.5,27
3/21/2022,SAMPLE: PT21120007PH,Shank Deviate 2 #JO1162,Puma,3-4,27
3/21/2022,SAMPLE: PT21120007PH,Shank Deviate 2 #JO1162,Puma,7.5-8.5,27
3/21/2022,Sample ENR2203210007,TPU BB2WXYV3,NB,M:9.5-10.5/W:11-12,5
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220314-013T=>02,Insole Board X20 FG #11046,Adidas,8.5,73
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220314-013T=>02,Insole Board X20 FG #11046,Adidas,6,19
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220315-003D=>02,Insole Board X20 FG #11046,Adidas,8.5,144
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220315-003D=>02,Insole Board X20 FG #11046,Adidas,6,22
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220315-019V=>04,Insole Board X20 FG #11046,Adidas,8.5,89
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220315-019V=>04,Insole Board X20 FG #11046,Adidas,6,21
3/19/2022,B3ZX22030549(C-YY2DB-220317-802)/PS220316-008D+010,Insole Board X20 FG #11046,Adidas,8.5,41
3/19/2022,VDM_2022-03-19,Outsole Evospeed 3+4 i SG#FB396,Puma,8-8.5,5
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,6.5,50
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,10,51
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,8,110
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,9.5,75
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,10.5,50
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,7.5,93
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,11,59
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,7,64
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,9,123
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,5.5,13
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,6,46
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,5,27
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,8.5,9
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,3.5,6
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,4.5,24
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,11.5,16
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,3,7
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,12,11
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,4,4
3/19/2022,VDM_2022/03/17,Outsole Future MxSG #FB1089,Puma,13,9
3/19/2022,VDM_2022-03-19,Outsole Future MxSG #FB1089,Puma,9,9
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,120
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,130
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5.5,9
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,3.5,4
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,3,5
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6,69
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10.5,58
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,56
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11.5,19
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8.5,9
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11,53
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,82
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,12,13
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,13,9
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5,15
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6.5,47
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,75
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,128
3/19/2022,VDM_2022/03/17,Outsole FW20 Puma Future 2.0 #FB1064,Puma,4.5,21
3/19/2022,VDM_2022-03-19,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,9
3/19/2022,VDM_2022-03-19,Outsole Game Changer Pro #FB1043,Puma,7.5,8
3/19/2022,VDM_2022-03-19,Outsole Game Changer SG#FB1044,Puma,7.5,7
3/19/2022,VDM_2022-03-19,Outsole Puma #FB1103,,7.5,20
3/19/2022,Sample AOS-FRVN-220319-01/PROMO FW22,Outsole Quickframe 2.0 #43685,,11,4
3/19/2022,B3ZX22030585(C-YY2DB-220318-821)/YK220317-006V,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,8
3/18/2022,Sample ENR2203180003,Heel counter C 8-0114-M/W,NB,No.6(13-15),200
3/18/2022,Sample ENR2203180003,Heel counter C 8-0114-M/W,NB,No.3(7.5-9),200
3/18/2022,Sample ENR2203180005,Insole Board JV8-0425-1,NB,9.5,4
3/18/2022,B3ZX22030598(C-YY2DB-220318-834)/DS220304-011M,Insole Board X20 FG #11046,Adidas,8.5,3
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,3-4,4
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,6-7,6
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,9-10,6
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,13.5-14.5,3
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,10.5-11.5,3
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,12-13,2
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,7.5-8.5,6
3/18/2022,B3ZX22030599(C-YY2DB-220318-835)/FA220318-028U+029,Outsole Adizero LJ #AD-30569,Adidas,4.5-5.5,3
3/18/2022,Sample ENR2203180004,Outsole Furon 6 FG #PFG002,NB,8.5-9,3
3/18/2022,VDM_2021/12/23,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8.5,9
3/18/2022,SAMPLE: FRAVNB220008,Outsole FXG J’s#42146,Adidas,3-3.5,17
3/18/2022,B3ZX22030605(C-YY2DB-220318-841)/DS220318-004R,Outsole Quickframe 2.0 #43685,,11,1
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,4.5-5,6
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,10.5-11,8
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,9.5-10,8
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,5.5-6,6
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,8.5-9,10
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,7.5-8,8
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,11.5-12,8
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,12.5-13,6
3/18/2022,Sample ENR2203030012 ( giao kho PT) ( top ugent),Outsole Tekela 4 FG #PFG004,NB,6.5-7,6
3/18/2022,DEV REQUEST,Outsole Tekela HG #NSM-THG01,,9.5-10,10
3/18/2022,SAMPLE: FMVN-22031801,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,15
3/18/2022,SAMPLE: FMVN-22031801,Outsole Ultra FG #FB1106 P3,Puma,8-8.5,15
3/18/2022,SAMPLE: FMVN-22031801,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,15
3/18/2022,SAMPLE: FMVN-22031801,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,15
3/18/2022,SAMPLE: FMVN-22031801,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,15
3/18/2022,Claim sample FRVN220217-1=>4 (Urgent) /MCS FW22,Panel EQ19 RUN #55178,Adidas,5-5.5,25
3/18/2022,Claim sample FRVN220217-1=>4 (Urgent) /MCS FW22,Panel EQ19 RUN #55178,Adidas,5-5.5,25
3/18/2022,Claim sample FRVN220217-1=>4 (Urgent) /MCS FW22,Panel EQ19 RUN #55178,Adidas,5-5.5,25
3/18/2022,Claim sample FRVN211209-1=>3/MCS/TEST FW22 (2nd),Panel EQ19 RUN #55178,Adidas,5-5.5,25
3/18/2022,B3ZX22030585(C-YY2DB-220318-821)/CM220318-020C+021,Plate Velosamba #AD-45015,Adidas,8.5-9,9
3/18/2022,B3ZX22030585(C-YY2DB-220318-821)/CM220318-020C+021,Plate Velosamba #AD-45015,Adidas,8.5-9,9
3/18/2022,B3ZX22030585(C-YY2DB-220318-821)/CM220318-020C+021,Plate Velosamba #AD-45015,Adidas,8.5-9,9
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,DEV REQUEST,Shank Hyperion Rocket,Brooks,9-9.5,7
3/18/2022,Sample GFRVN220310P136015-NB,Shank Propelv4 #PROPELV4,NB,M:6.5-7.5/W:8-9,15
3/18/2022,Sample GFRVN220310P136015-NB,Shank Propelv4 #PROPELV4,NB,M:5-6/W:6.5-7.5,15
3/18/2022,Sample GFRVN220310P136015-NB,Shank Propelv4 #PROPELV4,NB,M:9.5-10.5/W:11-12,22
3/18/2022,Sample GFRVN220310P136015-NB,Shank Propelv4 #PROPELV4,NB,M:11-12,10
3/18/2022,B3ZX22030585(C-YY2DB-220318-821)/DA220318-006K=>00,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,4
3/17/2022,DEV REQUEST,Outsole #MB4040V7,NB,M's 9-9T/W's 10T-11,10
3/17/2022,Sample 8000029799/D-RON00035  CR2 remake SS23,Outsole Agility SG#42663,Adidas,8.5,3
3/17/2022,Sample ENR2203170001 ( TOP URGENT),Outsole ELMN8 V7 #40533,Brooks,3-3.5,5
3/17/2022,Sample VDM20220316-56-22,Outsole NB#MB3000V4,NB,10-10.5,7
3/17/2022,Sample VDM20220316-56-22,Outsole NB#MB3000V4,NB,10-10.5,7
3/17/2022,Sample VDM20220228-42-43; 44; 47,Outsole NB#MB3000V4,NB,9-9.5,1
3/17/2022,B3ZX22030550(C-YY2DB-220317-803)/DS220316-013S,Outsole Quickframe 2.0 #43685,,12,2
3/17/2022,B3ZX22030550(C-YY2DB-220317-803)/DA220316-010I,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,2
3/17/2022,B3ZX22030550(C-YY2DB-220317-803)/AA220314-028I,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,7
3/17/2022,B3ZX22030550(C-YY2DB-220317-803)/UA220316-001I,Torsion Bar Solar Boost #AD-47694,Adidas,5-6,4
3/17/2022,B3ZX22030550(C-YY2DB-220317-803)/UA220316-001I,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,10
3/16/2022,Sample ENR2202080022,Insole Board JV8-0665 LH-2,NB,7.5-8,1
3/16/2022,Sample ENR2202080022,Insole Board JV8-0665 LH-2,NB,10.5-11,2
3/16/2022,Sample AOS-FRVN-220316-01/CR1 FW23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,3-3.5,10
3/16/2022,Sample AOS-FRVN-220316-01/CR1 FW23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,3-3.5,14
3/16/2022,Sample AOS-FRVN-220316-01/CR1 FW23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,3-3.5,11
3/16/2022,Sample VDM20220126-18-498==> 502,Outsole NB#MB3000V4,NB,6-6.5,6
3/15/2022,Sample 8000028346/DEV-LHC009 FC SMS SS23,Heel Counter C2005,Adidas,No.3(6.5-7.5),200
3/15/2022,Sample KMSS230304,Heel stabilizer Carbon Cat #MD1058,Puma,7.5-8.5,54
3/15/2022,Sample 8000029261/D-ROS10208 Remake CR2 SS23,Outsole Agility SG#42663,Adidas,8.5,2
3/15/2022,Sample 8000029261/D-ROS10229 Remake CR2 SS23,Outsole Agility SG#42663,Adidas,8.5,6
3/15/2022,Sample 8000029261/D-ROS10207 Remake CR2 SS23,Outsole Agility SG#42663,Adidas,8.5,3
3/15/2022,Sample AOS-FRVN-220315-01/cs1 looksee FW22,Outsole Game Mode United P2 FG #55188,Adidas,8.5-9,2
3/15/2022,Sample AOS-FRVN-220315-01/cs1 looksee FW22,Outsole GAMEMODE P2 FG Jr #55242,Adidas,3-3.5,2
3/15/2022,Sample 8000025789/D-ROS20177 CR2 SS23,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,12
3/15/2022,DEV-NHI-2022-03-15,Pods Apos D2C,Apos,7.5,50
3/15/2022,Sample GFRVN220310P136014-NB,Shank Propelv4 #PROPELV4,NB,M:6.5-7.5/W:8-9,20
3/15/2022,Sample GFRVN220310P136014-NB,Shank Propelv4 #PROPELV4,NB,M:11-12,10
3/15/2022,SAMPLE: B3ZX22030494(C-YY2DB-220315-813)/UA220311-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,30
3/15/2022,SAMPLE: B3ZX22030494(C-YY2DB-220315-813)/UA220311-,Torsion Bar Adizero Pro V2 #AD-52582,Adidas,8.5-9,30
3/15/2022,B3ZX22030494(C-YY2DB-220315-813)/DA220214-010I,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,2
3/15/2022,B3ZX22030494(C-YY2DB-220315-813)/CA220315-005I,Torsion Bar Solar Boost #AD-47694,Adidas,8-9,9
